"VIEW","ViewExtractSkipCalcsSet","ViewExtractSkipCalcsSet (Cube, ViewName, Flag);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_viewextractskipcalcsset.html#tm1_ref_tifun_viewextractskipcalcsset"
"VIEW","ViewExtractSkipRuleValuesSet","ViewExtractSkipRuleValuesSet (Cube, ViewName, Flag);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_viewextractskiprulevaluesset.html#tm1_ref_tifun_viewextractskiprulevaluesset"
"VIEW","ViewExtractSkipZeroesSet","ViewExtractSkipZeroesSet (Cube, ViewName, Flag);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_viewextractskipzeroesset.html#tm1_ref_tifun_viewextractskipzeroesset"
"VIEW","ViewRowDimensionSet","ViewRowDimensionSet(CubeName, ViewName, DimName, StackPosition);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_viewrowdimensionset.html#tm1_ref_tifun_viewrowdimensionset"
"VIEW","ViewRowSuppressZeroesSet","ViewRowSuppressZeroesSet(Cube, ViewName, Flag);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_viewrowsuppresszeroesset.html#tm1_ref_tifun_viewrowsuppresszeroesset"
"VIEW","ViewSubsetAssign","ViewSubsetAssign(Cube, ViewName, DimName, SubName);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_id_viewmanipulationturbointegratorfunctions_n728e8_4443viewsubsetassign.html#id_ViewManipulationTurboIntegratorFunctions_N728E8_4443ViewSubsetAssign"
"VIEW","ViewSuppressZeroesSet","ViewSuppressZeroesSet(Cube, ViewName, Flag);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_id_viewmanipulationturbointegratorfunctions_n728e8_4492viewsuppresszeroesset.html#id_ViewManipulationTurboIntegratorFunctions_N728E8_4492ViewSuppressZeroesSet"
"VIEW","ViewTitleDimensionSet","ViewTitleDimensionSet(CubeName, ViewName, DimName);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_viewtitledimensionset.html#tm1_ref_tifun_viewtitledimensionset"
"VIEW","ViewTitleElementSet","ViewTitleElementSet(CubeName, ViewName, DimName, Index);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_viewtitleelementset.html#tm1_ref_tifun_viewtitleelementset"
"VIEW","ViewZeroOut","ViewZeroOut(Cube, ViewName);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_viewzeroout.html#tm1_ref_tifun_viewzeroout"

"MISC","AddInfoCubeRestriction","AddInfoCubeRestriction(STRING CharactName, STRING sign,STRING compOperator, STRING lowValue, STRING highValue)","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_id_miscellaneousturbointegratorfunctions_n72f55_4682addinfocuberestriction.html#id_MiscellaneousTurboIntegratorFunctions_N72F55_4682AddInfoCubeRestriction"
"MISC","ExecuteJavaN","ExecuteJavaN('JavaTIClass', ['OptionalParameter1', 'OptionalParameter2', ...] )","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_ti_func_executejavan.html"
"MISC","ExecuteJavaS","ExecuteJavaS('JavaTIClass', ['OptionalParameter1', 'OptionalParameter2', ...] )","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_ti_func_executejavas.html"
"MISC","Expand","Expand(String);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_expand.html#tm1_ref_tifun_expand"
"MISC","FileExists","FileExists(File);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_fileexists.html#tm1_ref_tifun_fileexists"
"MISC","NumberToString","NumberToString(Value);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_numbertostring.html#tm1_ref_tifun_numbertostring"
"MISC","NumberToStringEx","NumberToStringEx(Value, NumericFormat, DecimalSep, ThousandsSep);","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_numbertostringex.html#tm1_ref_tifun_numbertostringex"
"MISC","RefreshMdxHierarchy","RefreshMdxHierarchy(dimensionName)","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_refreshmdxhierarchy.html#tm1_ref_tifun_RefreshMdxHierarchy"
"MISC","StringToNumber","StringToNumber(String)","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_stringtonumber.html#tm1_ref_tifun_stringtonumber"
"MISC","StringToNumberEx","tringToNumberEx(String, DecimalSep, ThousandsSep)","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_stringtonumberex.html#tm1_ref_tifun_stringtonumberex"
"MISC","TM1User","TM1User()","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_id_miscellaneousturbointegratorfunctions_n72f55_5120tm1user.html#id_MiscellaneousTurboIntegratorFunctions_N72F55_5120TM1User"
"MISC","WildcardFileSearch","WildcardFileSearch( Pathname, PriorFilename)","https://www.ibm.com/support/knowledgecenter/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tifun_wildcardfilesearch.html#tm1_ref_tifun_wildcardfilesearch"
