"Element Information Rules","ELPARN","ELPARN(dimension, element)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_elparn.html#tm1_ref_elparn"
"Element Information Rules","ELWEIGHT","ELWEIGHT(dimension, element1, element2)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_elweight.html#tm1_ref_elweight"
"Financial Rules","FV","FV(payment, interest, periods)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_fv.html#tm1_ref_fv"
"Financial Rules","PAYMT","PAYMT(principal, interest, periods)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_paymt.html#tm1_ref_paymt"
"Financial Rules","PV","PV(payment, interest, periods)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_pv.html#tm1_ref_pv
"Logical Rules","CONTINUE","CONTINUE","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_continue.html#tm1_ref_continue"
"Logical Rules","IF","IF(expression, true_value, false_value)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_if.html#tm1_ref_if"
"Logical Rules","STET","STET","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_stet.html#tm1_ref_stet"
"Mathematical Rules","ABS","ABS(x)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_abs.html#tm1_ref_abs"
"Mathematical Rules","ACOS","ACOS(x)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_acos.html#tm1_ref_acos"
"Mathematical Rules","ASIN","ASIN(x)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_asin.html#tm1_ref_asin"
"Mathematical Rules","ATAN","ATAN(x)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_atan.html#tm1_ref_atan"
"Mathematical Rules","COS","COS(x)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_cos.html#tm1_ref_cos"
"Mathematical Rules","EXP","EXP(x)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_exp.html#tm1_ref_exp"
"Mathematical Rules","INT","INT(x)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_int.html?view=embed#tm1_ref_int"
"Mathematical Rules","ISUND","ISUND(x)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_isund.html#tm1_ref_isund"
"Mathematical Rules","LN","LN(x)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_ln.html#tm1_ref_ln"
"Mathematical Rules","LOG","LOG(x)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_log.html#tm1_ref_log"
"Mathematical Rules","MAX","MAX(num1, num2)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_max.html#tm1_ref_max"
"Mathematical Rules","MIN","MIN(num1, num2)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_min.html#tm1_ref_min"
"Mathematical Rules","MOD","MOD(number, divisor)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_mod.html#tm1_ref_mod"
"Mathematical Rules","RAND","RAND","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_rand.html#tm1_ref_rand"
"Mathematical Rules","ROUND","ROUND(number)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_round.html#tm1_ref_round"
"Mathematical Rules","ROUNDP","ROUNDP(number, decimal)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_roundp.html#tm1_ref_roundp"
"Mathematical Rules","SIGN","SIGN(number)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_sign.html#tm1_ref_sign"
"Mathematical Rules","SIN","SIN(x)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_sin.html#tm1_ref_sin"
"Mathematical Rules","SQRT","SQRT(x)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_sqrt.html#tm1_ref_sqrt"
"Mathematical Rules","TAN","TAN(x)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_tan.html#tm1_ref_tan"
"Text Rules","CAPIT","CAPIT(string)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_capit.html#tm1_ref_capit"
"Text Rules","CHAR","CHAR(number)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_char.html#tm1_ref_char"
"Text Rules","CODE","CODE(string, location)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_code.html?view=embed#tm1_ref_code"
"Text Rules","DELET","DELET(string, start, number)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_delet.html#tm1_ref_delet"
"Text Rules","FILL","FILL(string, length)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_fill.html#tm1_ref_fill"
"Text Rules","INSRT","INSRT(string1, string2, location)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_insrt.html#tm1_ref_insrt"
"Text Rules","LONG","LONG(string)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_long.html#tm1_ref_long"
"Text Rules","LOWER","LOWER(string)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_lower.html#tm1_ref_lower"
"Text Rules","NUMBR","NUMBR(string)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_numbr.html#tm1_ref_numbr"
"Text Rules","SCAN","SCAN(substring, string)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_scan.html#tm1_ref_scan"
"Text Rules","STR","STR(number, length, decimal)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_str.html#tm1_ref_str"
"Text Rules","SUBST","SUBST(string, beginning, length)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_subst.html#tm1_ref_subst"
"Text Rules","TRIM","TRIM(string)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_trim.html#tm1_ref_trim"
"Text Rules","UPPER","UPPER(string)","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_upper.html#tm1_ref_upper"
"Miscellaneous Rules","FEEDERS","FEEDERS","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_feeders.html#tm1_ref_feeders"
"Miscellaneous Rules","FEEDSTRINGS","FEEDSTRINGS","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_feedstrings.html#tm1_ref_feedstrings"
"Miscellaneous Rules","SKIPCHECK","SKIPCHECK","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_tm1_ref_skipcheck.html#tm1_ref_skipcheck"
"Miscellaneous Rules","EvalJavaN","EvalJavaN('JavaTIClass', ['OptionalParameter1', 'OptionalParameter2', ...] )","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_rules_func_evaljavan.html"
"Miscellaneous Rules","EvalJavaS","EvalJavaS('JavaTIClass', ['OptionalParameter1', 'OptionalParameter2', ...] )","https://www.ibm.com/support/knowledgecenter/en/SS9RXT_10.2.2/com.ibm.swg.ba.cognos.tm1_ref.10.2.2.doc/r_rules_func_evaljavas.html"
